reading_id,site_id,period,metric_code,value,uom,period_type,source_system,submitted_at
2226,109,2025-05,SCOPE1_GHG,540.33,t,M,MANUAL_XLS,2025-06-15
2227,109,2025-05,SCOPE2_GHG,400.298,t,M,SITE_PORTAL,2025-06-11
2230,109,2025-05,WASTE_TOTAL,194.904,t,M,SITE_PORTAL,2025-06-20
2229,109,2025-05,WATER_WD,12091.7,m3,M,MANUAL_XLS,2025-06-16
2233,109,2025-06,ENERGY_CONS,8932.42,GJ,M,SAP_EHS,2025-07-19
2236,109,2025-06,HOURS_WORKED,628255,hours,Q,SAP_EHS,2025-07-10
2231,109,2025-06,SCOPE1_GHG,563.144,t,M,SITE_PORTAL,2025-07-18
2232,109,2025-06,SCOPE2_GHG,394.79,t,M,MANUAL_XLS,2025-07-19
2235,109,2025-06,WASTE_TOTAL,186.393,t,M,MANUAL_XLS,2025-07-14
2234,109,2025-06,WATER_WD,12660.5,m3,M,SAP_EHS,2025-07-19
2239,109,2025-07,ENERGY_CONS,7549.84,GJ,M,MANUAL_XLS,2025-08-14
2237,109,2025-07,SCOPE1_GHG,541.849,t,M,MANUAL_XLS,2025-08-19
2238,109,2025-07,SCOPE2_GHG,403.039,t,M,SAP_EHS,2025-08-11
2241,109,2025-07,WASTE_TOTAL,171.599,t,M,MANUAL_XLS,2025-08-14
2240,109,2025-07,WATER_WD,12298.3,m3,M,SAP_EHS,2025-08-08
2244,109,2025-08,ENERGY_CONS,7336.31,GJ,M,SAP_EHS,2025-09-17
2242,109,2025-08,SCOPE1_GHG,493.791,t,M,MANUAL_XLS,2025-09-18
2243,109,2025-08,SCOPE2_GHG,356.683,t,M,SITE_PORTAL,2025-09-19
2246,109,2025-08,WASTE_TOTAL,164.619,t,M,SITE_PORTAL,2025-09-12
2245,109,2025-08,WATER_WD,11386.6,m3,M,MANUAL_XLS,2025-09-12
2249,109,2025-09,ENERGY_CONS,8258.67,GJ,M,SAP_EHS,2025-10-17
2252,109,2025-09,HOURS_WORKED,644923,hours,Q,SAP_EHS,2025-10-17
2247,109,2025-09,SCOPE1_GHG,520.515,t,M,SAP_EHS,2025-10-09
2248,109,2025-09,SCOPE2_GHG,420.239,t,M,SAP_EHS,2025-10-20
2251,109,2025-09,WASTE_TOTAL,180.006,t,M,SAP_EHS,2025-10-08
2250,109,2025-09,WATER_WD,13316.1,m3,M,SAP_EHS,2025-10-14
2255,109,2025-10,ENERGY_CONS,9950.5,GJ,M,SAP_EHS,2025-11-15
2253,109,2025-10,SCOPE1_GHG,568.587,t,M,SITE_PORTAL,2025-11-11
2254,109,2025-10,SCOPE2_GHG,470.007,t,M,MANUAL_XLS,2025-11-10
2257,109,2025-10,WASTE_TOTAL,206.147,t,M,MANUAL_XLS,2025-11-15
2256,109,2025-10,WATER_WD,14330.9,m3,M,SAP_EHS,2025-11-14
2260,109,2025-11,ENERGY_CONS,10373.6,GJ,M,MANUAL_XLS,2025-12-10
2258,109,2025-11,SCOPE1_GHG,625.582,t,M,SITE_PORTAL,2025-12-18
2259,109,2025-11,SCOPE2_GHG,463.22,t,M,SAP_EHS,2025-12-10
2262,109,2025-11,WASTE_TOTAL,202.048,t,M,SITE_PORTAL,2025-12-19
2261,109,2025-11,WATER_WD,13394.2,m3,M,SAP_EHS,2025-12-14
2265,109,2025-12,ENERGY_CONS,11776.4,GJ,M,MANUAL_XLS,2026-01-08
2268,109,2025-12,HOURS_WORKED,649579,hours,Q,SAP_EHS,2026-01-11
2263,109,2025-12,SCOPE1_GHG,704.293,t,M,SAP_EHS,2026-01-13
2264,109,2025-12,SCOPE2_GHG,548.9,t,M,MANUAL_XLS,2026-01-16
2267,109,2025-12,WASTE_TOTAL,218.838,t,M,SITE_PORTAL,2026-01-11
2266,109,2025-12,WATER_WD,15834.6,m3,M,MANUAL_XLS,2026-01-10
2271,110,2024-01,ENERGY_CONS,1570.25,MWh,M,SAP_EHS,2024-02-08
2274,110,2024-01,HOURS_WORKED,97180.6,hours,M,SAP_EHS,2024-02-11
2269,110,2024-01,SCOPE1_GHG,341.333,t,M,MANUAL_XLS,2024-02-12
2270,110,2024-01,SCOPE2_GHG,223.127,t,M,SAP_EHS,2024-02-11
2273,110,2024-01,WASTE_TOTAL,115060,kg,M,MANUAL_XLS,2024-02-17
2272,110,2024-01,WATER_WD,6810.28,m3,M,SITE_PORTAL,2024-02-14
2277,110,2024-02,ENERGY_CONS,1426.81,MWh,M,SAP_EHS,2024-03-20
2280,110,2024-02,HOURS_WORKED,96793,hours,M,SAP_EHS,2024-03-15
2275,110,2024-02,SCOPE1_GHG,305.942,t,M,MANUAL_XLS,2024-03-16
2276,110,2024-02,SCOPE2_GHG,253.191,t,M,SITE_PORTAL,2024-03-15
2279,110,2024-02,WASTE_TOTAL,117340,kg,M,SAP_EHS,2024-03-09
2278,110,2024-02,WATER_WD,7097.6,m3,M,SAP_EHS,2024-03-13
2283,110,2024-03,ENERGY_CONS,1241.84,MWh,M,SITE_PORTAL,2024-04-10
2286,110,2024-03,HOURS_WORKED,97801.7,hours,M,SAP_EHS,2024-04-20
2281,110,2024-03,SCOPE1_GHG,304.515,t,M,SITE_PORTAL,2024-04-16
2282,110,2024-03,SCOPE2_GHG,224.075,t,M,SITE_PORTAL,2024-04-08
2285,110,2024-03,WASTE_TOTAL,106600,kg,M,MANUAL_XLS,2024-04-18
2284,110,2024-03,WATER_WD,7128.15,m3,M,SAP_EHS,2024-04-17
2289,110,2024-04,ENERGY_CONS,1176.34,MWh,M,SAP_EHS,2024-05-20
2292,110,2024-04,HOURS_WORKED,97879.1,hours,M,SAP_EHS,2024-05-12
2287,110,2024-04,SCOPE1_GHG,295.124,t,M,SITE_PORTAL,2024-05-19
2288,110,2024-04,SCOPE2_GHG,211.193,t,M,MANUAL_XLS,2024-05-17
2291,110,2024-04,WASTE_TOTAL,84756.2,kg,M,SITE_PORTAL,2024-05-09
2290,110,2024-04,WATER_WD,6644.05,m3,M,SAP_EHS,2024-05-08
2295,110,2024-05,ENERGY_CONS,1157.45,MWh,M,SAP_EHS,2024-06-17
2298,110,2024-05,HOURS_WORKED,99373,hours,M,SAP_EHS,2024-06-16
2293,110,2024-05,SCOPE1_GHG,279.851,t,M,SITE_PORTAL,2024-06-16
2294,110,2024-05,SCOPE2_GHG,190.113,t,M,SAP_EHS,2024-06-11
2297,110,2024-05,WASTE_TOTAL,89630,kg,M,MANUAL_XLS,2024-06-08
2296,110,2024-05,WATER_WD,6072.22,m3,M,SAP_EHS,2024-06-11
2301,110,2024-06,ENERGY_CONS,1205.99,MWh,M,MANUAL_XLS,2024-07-09
2304,110,2024-06,HOURS_WORKED,98183.3,hours,M,SAP_EHS,2024-07-16
2299,110,2024-06,SCOPE1_GHG,268.38,t,M,SITE_PORTAL,2024-07-19
2300,110,2024-06,SCOPE2_GHG,187.287,t,M,SITE_PORTAL,2024-07-20
2303,110,2024-06,WASTE_TOTAL,78524.9,kg,M,MANUAL_XLS,2024-07-09
2302,110,2024-06,WATER_WD,6157.4,m3,M,MANUAL_XLS,2024-07-11
2307,110,2024-07,ENERGY_CONS,1093.58,MWh,M,MANUAL_XLS,2024-08-09
2310,110,2024-07,HOURS_WORKED,95392.3,hours,M,SAP_EHS,2024-08-14
2305,110,2024-07,SCOPE1_GHG,224.984,t,M,SAP_EHS,2024-08-19
2306,110,2024-07,SCOPE2_GHG,181.07,t,M,SAP_EHS,2024-08-11
2309,110,2024-07,WASTE_TOTAL,74767.3,kg,M,SAP_EHS,2024-08-08
2308,110,2024-07,WATER_WD,6063.34,m3,M,MANUAL_XLS,2024-08-18
2313,110,2024-08,ENERGY_CONS,1023.46,MWh,M,MANUAL_XLS,2024-09-18
2316,110,2024-08,HOURS_WORKED,101022,hours,M,SAP_EHS,2024-09-15
2311,110,2024-08,SCOPE1_GHG,264.579,t,M,SITE_PORTAL,2024-09-18
2312,110,2024-08,SCOPE2_GHG,164.905,t,M,MANUAL_XLS,2024-09-20
2315,110,2024-08,WASTE_TOTAL,87361.5,kg,M,MANUAL_XLS,2024-09-12
2314,110,2024-08,WATER_WD,5563.83,m3,M,SAP_EHS,2024-09-08
2319,110,2024-09,ENERGY_CONS,1153.05,MWh,M,SAP_EHS,2024-10-19
2322,110,2024-09,HOURS_WORKED,94110.3,hours,M,SAP_EHS,2024-10-12
2317,110,2024-09,SCOPE1_GHG,262.481,t,M,MANUAL_XLS,2024-10-09
2318,110,2024-09,SCOPE2_GHG,182.274,t,M,SITE_PORTAL,2024-10-20
2321,110,2024-09,WASTE_TOTAL,80365.6,kg,M,MANUAL_XLS,2024-10-10
2320,110,2024-09,WATER_WD,5990.3,m3,M,MANUAL_XLS,2024-10-16
2325,110,2024-10,ENERGY_CONS,1262.13,MWh,M,MANUAL_XLS,2024-11-08
2328,110,2024-10,HOURS_WORKED,92934.7,hours,M,SAP_EHS,2024-11-20
2323,110,2024-10,SCOPE1_GHG,291.648,t,M,SAP_EHS,2024-11-13
2324,110,2024-10,SCOPE2_GHG,212.148,t,M,MANUAL_XLS,2024-11-20
2327,110,2024-10,WASTE_TOTAL,100493,kg,M,MANUAL_XLS,2024-11-10
2326,110,2024-10,WATER_WD,6964.14,m3,M,SITE_PORTAL,2024-11-10
2331,110,2024-11,ENERGY_CONS,1405.4,MWh,M,MANUAL_XLS,2024-12-10
2334,110,2024-11,HOURS_WORKED,97683.3,hours,M,SAP_EHS,2024-12-20
2329,110,2024-11,SCOPE1_GHG,282.777,t,M,MANUAL_XLS,2024-12-16
2330,110,2024-11,SCOPE2_GHG,207.822,t,M,MANUAL_XLS,2024-12-20
2333,110,2024-11,WASTE_TOTAL,109396,kg,M,SAP_EHS,2024-12-08
2332,110,2024-11,WATER_WD,7265.13,m3,M,SAP_EHS,2024-12-18
2337,110,2024-12,ENERGY_CONS,1337.02,MWh,M,SITE_PORTAL,2025-01-18
2340,110,2024-12,HOURS_WORKED,95227,hours,M,SAP_EHS,2025-01-18
2335,110,2024-12,SCOPE1_GHG,327.203,t,M,SITE_PORTAL,2025-01-16
2336,110,2024-12,SCOPE2_GHG,217.973,t,M,SAP_EHS,2025-01-20
2339,110,2024-12,WASTE_TOTAL,98633.6,kg,M,SITE_PORTAL,2025-01-10
2338,110,2024-12,WATER_WD,7415.34,m3,M,MANUAL_XLS,2025-01-18
2343,110,2025-01,ENERGY_CONS,1409.89,MWh,M,SITE_PORTAL,2025-02-16
2346,110,2025-01,HOURS_WORKED,98354.3,hours,M,SAP_EHS,2025-02-15
2341,110,2025-01,SCOPE1_GHG,314.995,t,M,MANUAL_XLS,2025-02-12
2342,110,2025-01,SCOPE2_GHG,221.263,t,M,SAP_EHS,2025-02-15
2345,110,2025-01,WASTE_TOTAL,112672,kg,M,SITE_PORTAL,2025-02-10
2344,110,2025-01,WATER_WD,6433.76,m3,M,MANUAL_XLS,2025-02-14
2349,110,2025-02,ENERGY_CONS,1220.61,MWh,M,SITE_PORTAL,2025-03-19
2352,110,2025-02,HOURS_WORKED,101312,hours,M,SAP_EHS,2025-03-12
2347,110,2025-02,SCOPE1_GHG,321.751,t,M,SITE_PORTAL,2025-03-20
2348,110,2025-02,SCOPE2_GHG,230.979,t,M,MANUAL_XLS,2025-03-14
2351,110,2025-02,WASTE_TOTAL,100399,kg,M,SITE_PORTAL,2025-03-15
2350,110,2025-02,WATER_WD,7057.94,m3,M,SAP_EHS,2025-03-16
2355,110,2025-03,ENERGY_CONS,1233.81,MWh,M,MANUAL_XLS,2025-04-14
2358,110,2025-03,HOURS_WORKED,94765.6,hours,M,SAP_EHS,2025-04-09
2353,110,2025-03,SCOPE1_GHG,252.363,t,M,SAP_EHS,2025-04-11
2354,110,2025-03,SCOPE2_GHG,189.739,t,M,SAP_EHS,2025-04-11
2357,110,2025-03,WASTE_TOTAL,99638.3,kg,M,MANUAL_XLS,2025-04-14
2356,110,2025-03,WATER_WD,6769.91,m3,M,MANUAL_XLS,2025-04-18
2361,110,2025-04,ENERGY_CONS,1061.85,MWh,M,SITE_PORTAL,2025-05-18
2364,110,2025-04,HOURS_WORKED,99044.6,hours,M,SAP_EHS,2025-05-12
2359,110,2025-04,SCOPE1_GHG,264.757,t,M,SAP_EHS,2025-05-16
2360,110,2025-04,SCOPE2_GHG,196.136,t,M,SITE_PORTAL,2025-05-13
2363,110,2025-04,WASTE_TOTAL,87074.1,kg,M,SAP_EHS,2025-05-12
2362,110,2025-04,WATER_WD,5508.84,m3,M,SAP_EHS,2025-05-18
2367,110,2025-05,ENERGY_CONS,1162.94,MWh,M,SITE_PORTAL,2025-06-12
2370,110,2025-05,HOURS_WORKED,101130,hours,M,SAP_EHS,2025-06-08
2365,110,2025-05,SCOPE1_GHG,259.341,t,M,SAP_EHS,2025-06-17
2366,110,2025-05,SCOPE2_GHG,196.362,t,M,SITE_PORTAL,2025-06-13
2369,110,2025-05,WASTE_TOTAL,80478.4,kg,M,SAP_EHS,2025-06-17
2368,110,2025-05,WATER_WD,5458.51,m3,M,SITE_PORTAL,2025-06-18
2373,110,2025-06,ENERGY_CONS,1062.02,MWh,M,SAP_EHS,2025-07-17
2376,110,2025-06,HOURS_WORKED,97548.8,hours,M,SAP_EHS,2025-07-13
2371,110,2025-06,SCOPE1_GHG,221.981,t,M,MANUAL_XLS,2025-07-12
2372,110,2025-06,SCOPE2_GHG,171.66,t,M,SITE_PORTAL,2025-07-11
2375,110,2025-06,WASTE_TOTAL,73660.4,kg,M,MANUAL_XLS,2025-07-19
2374,110,2025-06,WATER_WD,5751.73,m3,M,SITE_PORTAL,2025-07-09
2379,110,2025-07,ENERGY_CONS,949.408,MWh,M,SITE_PORTAL,2025-08-17
2382,110,2025-07,HOURS_WORKED,98897.8,hours,M,SAP_EHS,2025-08-19
2377,110,2025-07,SCOPE1_GHG,240.256,t,M,SAP_EHS,2025-08-16
2378,110,2025-07,SCOPE2_GHG,175.176,t,M,MANUAL_XLS,2025-08-20
2381,110,2025-07,WASTE_TOTAL,84649.7,kg,M,SAP_EHS,2025-08-13
2380,110,2025-07,WATER_WD,5256.67,m3,M,MANUAL_XLS,2025-08-13
2385,110,2025-08,ENERGY_CONS,1036.72,MWh,M,SITE_PORTAL,2025-09-18
2388,110,2025-08,HOURS_WORKED,93593.2,hours,M,SAP_EHS,2025-09-11
2383,110,2025-08,SCOPE1_GHG,210.955,t,M,SITE_PORTAL,2025-09-13
2384,110,2025-08,SCOPE2_GHG,179.535,t,M,MANUAL_XLS,2025-09-09
2387,110,2025-08,WASTE_TOTAL,75824,kg,M,SITE_PORTAL,2025-09-14
2386,110,2025-08,WATER_WD,5537.41,m3,M,MANUAL_XLS,2025-09-14
2391,110,2025-09,ENERGY_CONS,1042.67,MWh,M,MANUAL_XLS,2025-10-10
2394,110,2025-09,HOURS_WORKED,92732,hours,M,SAP_EHS,2025-10-15
2389,110,2025-09,SCOPE1_GHG,266.295,t,M,SITE_PORTAL,2025-10-13
2390,110,2025-09,SCOPE2_GHG,202.936,t,M,MANUAL_XLS,2025-10-16
2393,110,2025-09,WASTE_TOTAL,79439.5,kg,M,SAP_EHS,2025-10-09
2392,110,2025-09,WATER_WD,5867.34,m3,M,SITE_PORTAL,2025-10-15
2397,110,2025-10,ENERGY_CONS,1248.8,MWh,M,MANUAL_XLS,2025-11-17
2400,110,2025-10,HOURS_WORKED,100090,hours,M,SAP_EHS,2025-11-10
2395,110,2025-10,SCOPE1_GHG,281.757,t,M,SAP_EHS,2025-11-14
2396,110,2025-10,SCOPE2_GHG,196.397,t,M,SAP_EHS,2025-11-19
2399,110,2025-10,WASTE_TOTAL,99415.7,kg,M,MANUAL_XLS,2025-11-17
2398,110,2025-10,WATER_WD,6239.23,m3,M,SITE_PORTAL,2025-11-08
2403,110,2025-11,ENERGY_CONS,1358.13,MWh,M,SITE_PORTAL,2025-12-15
2406,110,2025-11,HOURS_WORKED,95998.4,hours,M,SAP_EHS,2025-12-17
2401,110,2025-11,SCOPE1_GHG,279.354,t,M,SITE_PORTAL,2025-12-08
2402,110,2025-11,SCOPE2_GHG,212.82,t,M,SAP_EHS,2025-12-14
2405,110,2025-11,WASTE_TOTAL,93221.9,kg,M,MANUAL_XLS,2025-12-16
2404,110,2025-11,WATER_WD,6583.6,m3,M,MANUAL_XLS,2025-12-11
2409,110,2025-12,ENERGY_CONS,1368.59,MWh,M,SAP_EHS,2026-01-15
2412,110,2025-12,HOURS_WORKED,94064.1,hours,M,SAP_EHS,2026-01-16
2407,110,2025-12,SCOPE1_GHG,316.824,t,M,MANUAL_XLS,2026-01-09
2408,110,2025-12,SCOPE2_GHG,219.982,t,M,SAP_EHS,2026-01-18
2411,110,2025-12,WASTE_TOTAL,102641,kg,M,SAP_EHS,2026-01-16
2410,110,2025-12,WATER_WD,6782.38,m3,M,MANUAL_XLS,2026-01-18
2415,111,2024-04,ENERGY_CONS,397.227,MWh,M,SITE_PORTAL,2024-05-17
2418,111,2024-04,HOURS_WORKED,32031.7,hours,M,SAP_EHS,2024-05-17
2413,111,2024-04,SCOPE1_GHG,95.135,t,M,SAP_EHS,2024-05-17
2414,111,2024-04,SCOPE2_GHG,71.106,t,M,SAP_EHS,2024-05-12
2417,111,2024-04,WASTE_TOTAL,31.453,t,M,SITE_PORTAL,2024-05-17
2416,111,2024-04,WATER_WD,2037.47,m3,M,MANUAL_XLS,2024-05-08
2421,111,2024-05,ENERGY_CONS,396.309,MWh,M,SITE_PORTAL,2024-06-10
2424,111,2024-05,HOURS_WORKED,33785.5,hours,M,SAP_EHS,2024-06-13
2419,111,2024-05,SCOPE1_GHG,90.886,t,M,MANUAL_XLS,2024-06-08
2420,111,2024-05,SCOPE2_GHG,64.887,t,M,SITE_PORTAL,2024-06-19
2423,111,2024-05,WASTE_TOTAL,26.685,t,M,SITE_PORTAL,2024-06-17
2422,111,2024-05,WATER_WD,2151.2,m3,M,MANUAL_XLS,2024-06-20
2427,111,2024-06,ENERGY_CONS,384.911,MWh,M,SITE_PORTAL,2024-07-10
2430,111,2024-06,HOURS_WORKED,33837.3,hours,M,SAP_EHS,2024-07-17
2425,111,2024-06,SCOPE1_GHG,87.849,t,M,MANUAL_XLS,2024-07-18
2426,111,2024-06,SCOPE2_GHG,70.348,t,M,SAP_EHS,2024-07-11
2429,111,2024-06,WASTE_TOTAL,28.66,t,M,SITE_PORTAL,2024-07-14
2428,111,2024-06,WATER_WD,1807.59,m3,M,MANUAL_XLS,2024-07-15
2433,111,2024-07,ENERGY_CONS,407.987,MWh,M,SAP_EHS,2024-08-16
2436,111,2024-07,HOURS_WORKED,34096.1,hours,M,SAP_EHS,2024-08-12
2431,111,2024-07,SCOPE1_GHG,89.874,t,M,SITE_PORTAL,2024-08-12
2432,111,2024-07,SCOPE2_GHG,62.66,t,M,MANUAL_XLS,2024-08-18
2435,111,2024-07,WASTE_TOTAL,28.611,t,M,SAP_EHS,2024-08-17
2434,111,2024-07,WATER_WD,1906.32,m3,M,SAP_EHS,2024-08-20
2439,111,2024-08,ENERGY_CONS,384.301,MWh,M,MANUAL_XLS,2024-09-17
2442,111,2024-08,HOURS_WORKED,32676.9,hours,M,SAP_EHS,2024-09-14
2437,111,2024-08,SCOPE1_GHG,81.015,t,M,MANUAL_XLS,2024-09-12
2438,111,2024-08,SCOPE2_GHG,57.274,t,M,SITE_PORTAL,2024-09-12
2441,111,2024-08,WASTE_TOTAL,30.261,t,M,SITE_PORTAL,2024-09-09
2440,111,2024-08,WATER_WD,1938.38,m3,M,SAP_EHS,2024-09-19
2445,111,2024-09,ENERGY_CONS,385.121,MWh,M,SITE_PORTAL,2024-10-19
2448,111,2024-09,HOURS_WORKED,33962.5,hours,M,SAP_EHS,2024-10-15
2443,111,2024-09,SCOPE1_GHG,88.264,t,M,MANUAL_XLS,2024-10-11
2444,111,2024-09,SCOPE2_GHG,71.918,t,M,MANUAL_XLS,2024-10-18
2447,111,2024-09,WASTE_TOTAL,29.848,t,M,MANUAL_XLS,2024-10-13
2446,111,2024-09,WATER_WD,2008.04,m3,M,SAP_EHS,2024-10-16
2451,111,2024-10,ENERGY_CONS,451.796,MWh,M,SITE_PORTAL,2024-11-19
2454,111,2024-10,HOURS_WORKED,31849.4,hours,M,SAP_EHS,2024-11-17
2449,111,2024-10,SCOPE1_GHG,103.947,t,M,SITE_PORTAL,2024-11-15
2450,111,2024-10,SCOPE2_GHG,71.64,t,M,SITE_PORTAL,2024-11-16
2453,111,2024-10,WASTE_TOTAL,33.201,t,M,SAP_EHS,2024-11-13
2452,111,2024-10,WATER_WD,2236.7,m3,M,MANUAL_XLS,2024-11-13
2457,111,2024-11,ENERGY_CONS,443.107,MWh,M,MANUAL_XLS,2024-12-09
2460,111,2024-11,HOURS_WORKED,33361.9,hours,M,SAP_EHS,2024-12-10
2455,111,2024-11,SCOPE1_GHG,100.462,t,M,MANUAL_XLS,2024-12-10
2456,111,2024-11,SCOPE2_GHG,73.915,t,M,SITE_PORTAL,2024-12-11
2459,111,2024-11,WASTE_TOTAL,34.323,t,M,SITE_PORTAL,2024-12-18
2458,111,2024-11,WATER_WD,2321.95,m3,M,MANUAL_XLS,2024-12-18
2463,111,2024-12,ENERGY_CONS,446.478,MWh,M,MANUAL_XLS,2025-01-10
2466,111,2024-12,HOURS_WORKED,31914.9,hours,M,SAP_EHS,2025-01-19
2461,111,2024-12,SCOPE1_GHG,112.238,t,M,SITE_PORTAL,2025-01-08
2462,111,2024-12,SCOPE2_GHG,81.69,t,M,MANUAL_XLS,2025-01-19
2465,111,2024-12,WASTE_TOTAL,34.397,t,M,MANUAL_XLS,2025-01-09
2464,111,2024-12,WATER_WD,2719.01,m3,M,MANUAL_XLS,2025-01-17
2469,111,2025-01,ENERGY_CONS,480.589,MWh,M,MANUAL_XLS,2025-02-17
2472,111,2025-01,HOURS_WORKED,32815,hours,M,SAP_EHS,2025-02-12
2467,111,2025-01,SCOPE1_GHG,96.852,t,M,MANUAL_XLS,2025-02-09
2468,111,2025-01,SCOPE2_GHG,73.274,t,M,MANUAL_XLS,2025-02-13
2471,111,2025-01,WASTE_TOTAL,34.099,t,M,MANUAL_XLS,2025-02-11
2470,111,2025-01,WATER_WD,2189.7,m3,M,MANUAL_XLS,2025-02-10
2475,111,2025-02,ENERGY_CONS,500.629,MWh,M,SAP_EHS,2025-03-16
2478,111,2025-02,HOURS_WORKED,31884.1,hours,M,SAP_EHS,2025-03-12
2473,111,2025-02,SCOPE1_GHG,104.754,t,M,MANUAL_XLS,2025-03-17
2474,111,2025-02,SCOPE2_GHG,80.336,t,M,SAP_EHS,2025-03-12
2477,111,2025-02,WASTE_TOTAL,35.196,t,M,SAP_EHS,2025-03-14
2476,111,2025-02,WATER_WD,2559.43,m3,M,MANUAL_XLS,2025-03-17
2481,111,2025-03,ENERGY_CONS,413.568,MWh,M,SAP_EHS,2025-04-16
2484,111,2025-03,HOURS_WORKED,33421.8,hours,M,SAP_EHS,2025-04-11
2479,111,2025-03,SCOPE1_GHG,87.087,t,M,SAP_EHS,2025-04-15
2480,111,2025-03,SCOPE2_GHG,76.881,t,M,SITE_PORTAL,2025-04-12
2483,111,2025-03,WASTE_TOTAL,31.001,t,M,SITE_PORTAL,2025-04-12
2482,111,2025-03,WATER_WD,2145.81,m3,M,MANUAL_XLS,2025-04-09
2487,111,2025-04,ENERGY_CONS,353.539,MWh,M,SAP_EHS,2025-05-19
2490,111,2025-04,HOURS_WORKED,32821,hours,M,SAP_EHS,2025-05-17
2485,111,2025-04,SCOPE1_GHG,83.815,t,M,MANUAL_XLS,2025-05-13
2486,111,2025-04,SCOPE2_GHG,68.977,t,M,MANUAL_XLS,2025-05-18
2489,111,2025-04,WASTE_TOTAL,28.783,t,M,SITE_PORTAL,2025-05-08
2488,111,2025-04,WATER_WD,2074.82,m3,M,MANUAL_XLS,2025-05-13
2493,111,2025-05,ENERGY_CONS,336.791,MWh,M,SITE_PORTAL,2025-06-09
2496,111,2025-05,HOURS_WORKED,33327.8,hours,M,SAP_EHS,2025-06-09
2491,111,2025-05,SCOPE1_GHG,75.892,t,M,SAP_EHS,2025-06-08
2492,111,2025-05,SCOPE2_GHG,63.362,t,M,SAP_EHS,2025-06-19
2495,111,2025-05,WASTE_TOTAL,30.462,t,M,MANUAL_XLS,2025-06-19
2494,111,2025-05,WATER_WD,1921.65,m3,M,MANUAL_XLS,2025-06-15
2499,111,2025-06,ENERGY_CONS,393.38,MWh,M,MANUAL_XLS,2025-07-12
2502,111,2025-06,HOURS_WORKED,32531.4,hours,M,SAP_EHS,2025-07-12
2497,111,2025-06,SCOPE1_GHG,83.72,t,M,SITE_PORTAL,2025-07-15
2498,111,2025-06,SCOPE2_GHG,65.438,t,M,SAP_EHS,2025-07-20
2501,111,2025-06,WASTE_TOTAL,27.311,t,M,SITE_PORTAL,2025-07-13
2500,111,2025-06,WATER_WD,1714.1,m3,M,SAP_EHS,2025-07-20
2505,111,2025-07,ENERGY_CONS,370.787,MWh,M,SITE_PORTAL,2025-08-15
2508,111,2025-07,HOURS_WORKED,33627.7,hours,M,SAP_EHS,2025-08-11
2503,111,2025-07,SCOPE1_GHG,86.278,t,M,SAP_EHS,2025-08-13
2504,111,2025-07,SCOPE2_GHG,53.863,t,M,MANUAL_XLS,2025-08-19
2507,111,2025-07,WASTE_TOTAL,24.612,t,M,MANUAL_XLS,2025-08-17
2506,111,2025-07,WATER_WD,1905.85,m3,M,MANUAL_XLS,2025-08-13
2511,111,2025-08,ENERGY_CONS,367.692,MWh,M,MANUAL_XLS,2025-09-15
2514,111,2025-08,HOURS_WORKED,33754.4,hours,M,SAP_EHS,2025-09-18
2509,111,2025-08,SCOPE1_GHG,75.029,t,M,MANUAL_XLS,2025-09-08
2510,111,2025-08,SCOPE2_GHG,55.85,t,M,SAP_EHS,2025-09-12
2513,111,2025-08,WASTE_TOTAL,23.652,t,M,SAP_EHS,2025-09-19
2512,111,2025-08,WATER_WD,1873.02,m3,M,SAP_EHS,2025-09-17
2517,111,2025-09,ENERGY_CONS,394.106,MWh,M,SITE_PORTAL,2025-10-12
2520,111,2025-09,HOURS_WORKED,33494.1,hours,M,SAP_EHS,2025-10-16
2515,111,2025-09,SCOPE1_GHG,81.383,t,M,MANUAL_XLS,2025-10-12
2516,111,2025-09,SCOPE2_GHG,61.934,t,M,MANUAL_XLS,2025-10-10
2519,111,2025-09,WASTE_TOTAL,26.91,t,M,MANUAL_XLS,2025-10-10
2518,111,2025-09,WATER_WD,1776.85,m3,M,MANUAL_XLS,2025-10-17
2523,111,2025-10,ENERGY_CONS,376.143,MWh,M,SAP_EHS,2025-11-15
2526,111,2025-10,HOURS_WORKED,33663.6,hours,M,SAP_EHS,2025-11-14
2521,111,2025-10,SCOPE1_GHG,96.973,t,M,SAP_EHS,2025-11-09
2522,111,2025-10,SCOPE2_GHG,66.994,t,M,SITE_PORTAL,2025-11-15
2525,111,2025-10,WASTE_TOTAL,33.555,t,M,SAP_EHS,2025-11-12
2524,111,2025-10,WATER_WD,2034.39,m3,M,MANUAL_XLS,2025-11-15
2529,111,2025-11,ENERGY_CONS,452.91,MWh,M,MANUAL_XLS,2025-12-08
2532,111,2025-11,HOURS_WORKED,33844.7,hours,M,SAP_EHS,2025-12-09
2527,111,2025-11,SCOPE1_GHG,94.879,t,M,MANUAL_XLS,2025-12-20
2528,111,2025-11,SCOPE2_GHG,69.075,t,M,SITE_PORTAL,2025-12-20
2531,111,2025-11,WASTE_TOTAL,30.502,t,M,SAP_EHS,2025-12-09
2530,111,2025-11,WATER_WD,2460.03,m3,M,SITE_PORTAL,2025-12-16
2535,111,2025-12,ENERGY_CONS,439.533,MWh,M,SITE_PORTAL,2026-01-09
2538,111,2025-12,HOURS_WORKED,32955,hours,M,SAP_EHS,2026-01-11
